# Program:featureCounts v2.0.6; Command:"featureCounts" "-a" "/home/gsdeol/dev/mouse-analysis/data/reference/mm9/genes.gtf" "-o" "/home/gsdeol/dev/mouse-analysis/results/counts/featureCounts_raw.txt" "-F" "GTF" "-t" "exon" "-g" "gene_id" "-s" "2" "-T" "8" "/home/gsdeol/dev/mouse-analysis/results/align/H23-142_Aligned.sortedByCoord.out.bam" "/home/gsdeol/dev/mouse-analysis/results/align/H23-143_Aligned.sortedByCoord.out.bam" "/home/gsdeol/dev/mouse-analysis/results/align/H23-144_Aligned.sortedByCoord.out.bam" "/home/gsdeol/dev/mouse-analysis/results/align/H23-145_Aligned.sortedByCoord.out.bam" "/home/gsdeol/dev/mouse-analysis/results/align/H23-146_Aligned.sortedByCoord.out.bam" "/home/gsdeol/dev/mouse-analysis/results/align/H23-147_Aligned.sortedByCoord.out.bam" "/home/gsdeol/dev/mouse-analysis/results/align/H23-148_Aligned.sortedByCoord.out.bam" "/home/gsdeol/dev/mouse-analysis/results/align/H23-149_Aligned.sortedByCoord.out.bam" "/home/gsdeol/dev/mouse-analysis/results/align/H23-150_Aligned.sortedByCoord.out.bam" "/home/gsdeol/dev/mouse-analysis/results/align/H23-151_Aligned.sortedByCoord.out.bam" "/home/gsdeol/dev/mouse-analysis/results/align/H23-152_Aligned.sortedByCoord.out.bam" "/home/gsdeol/dev/mouse-analysis/results/align/H23-153_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/gsdeol/dev/mouse-analysis/results/align/H23-142_Aligned.sortedByCoord.out.bam	/home/gsdeol/dev/mouse-analysis/results/align/H23-143_Aligned.sortedByCoord.out.bam	/home/gsdeol/dev/mouse-analysis/results/align/H23-144_Aligned.sortedByCoord.out.bam	/home/gsdeol/dev/mouse-analysis/results/align/H23-145_Aligned.sortedByCoord.out.bam	/home/gsdeol/dev/mouse-analysis/results/align/H23-146_Aligned.sortedByCoord.out.bam	/home/gsdeol/dev/mouse-analysis/results/align/H23-147_Aligned.sortedByCoord.out.bam	/home/gsdeol/dev/mouse-analysis/results/align/H23-148_Aligned.sortedByCoord.out.bam	/home/gsdeol/dev/mouse-analysis/results/align/H23-149_Aligned.sortedByCoord.out.bam	/home/gsdeol/dev/mouse-analysis/results/align/H23-150_Aligned.sortedByCoord.out.bam	/home/gsdeol/dev/mouse-analysis/results/align/H23-151_Aligned.sortedByCoord.out.bam	/home/gsdeol/dev/mouse-analysis/results/align/H23-152_Aligned.sortedByCoord.out.bam	/home/gsdeol/dev/mouse-analysis/results/align/H23-153_Aligned.sortedByCoord.out.bam
ENSMUSG00000027082	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	84273012;84273012;84273017;84273017;84274399;84274399;84274399;84274399;84280297;84280297;84280297;84280297;84280880;84283360;84284167;84284167;84284167;84284167;84284167;84284167;84284167;84284167;84284167;84284226;84284897;84284897;84284897;84284897;84284897;84284897;84284897;84284897;84284897;84284897;84292714;84292714;84292714;84292714;84292714;84292714;84292714;84292714;84292714;84292714;84293957;84293957;84293957;84293957;84293957;84293957;84293957;84293957;84293957;84298180;84298180;84298180;84298180;84298180;84298180;84298180;84298180;84298180;84298253;84313856;84313856;84313856;84313856;84313856;84313856;84313856;84313856;84313856;84314100;84314100;84314100;84314919;84316848;84316848;84316898	84273341;84273341;84273341;84273341;84274578;84274752;84274578;84274578;84283469;84283469;84283082;84283082;84283082;84283469;84284295;84284295;84284277;84284295;84284295;84284295;84284295;84284277;84284295;84284295;84285073;84285073;84285073;84285073;84285073;84285073;84285073;84285073;84285073;84285073;84292752;84292752;84292752;84292752;84292752;84292752;84292752;84292752;84292752;84292752;84294154;84294154;84294154;84294154;84294154;84294154;84294154;84294154;84294154;84298290;84298290;84298267;84298290;84298290;84298290;84298290;84298290;84298290;84298290;84313956;84313956;84313960;84313956;84313956;84313956;84313956;84313941;84313956;84314331;84314331;84314342;84315437;84316905;84316920;84316932	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5463	1142	1154	1217	1094	1125	976	1067	1058	1121	984	1213	1075
ENSMUSG00000087362	2;2;2;2;2;2	84340917;84341328;84341677;84341677;84347006;84371333	84341601;84341601;84341784;84341784;84347030;84371479	-;-;-;-;-;-	965	5	5	2	2	3	4	4	8	3	1	3	1
ENSMUSG00000034101	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	84440228;84440228;84440228;84440228;84440228;84440228;84440228;84440228;84440228;84440228;84440230;84440230;84440230;84440230;84440230;84440230;84440230;84440230;84440257;84440938;84440938;84440940;84440940;84440940;84440940;84442690;84442786;84443345;84443345;84443345;84443345;84443345;84443345;84443345;84443345;84443345;84443806;84443806;84443806;84443806;84443806;84443806;84443806;84443806;84443806;84443806;84443806;84443806;84443806;84443806;84443806;84443806;84443806;84443806;84443806;84443806;84443806;84443806;84443806;84443806;84443806;84443806;84443806;84445341;84445341;84445341;84445341;84445341;84445341;84445341;84445341;84445341;84445341;84445341;84445341;84445341;84445341;84445341;84445341;84445341;84445341;84445341;84445341;84448486;84448486;84448486;84448486;84448486;84448486;84448486;84448486;84448486;84448486;84448486;84448486;84448486;84448486;84448486;84448486;84448486;84448486;84448486;84448486;84448486;84448486;84448486;84448486;84448486;84448486;84448486;84449117;84449117;84449117;84449117;84449117;84449117;84449117;84449117;84449117;84449117;84449117;84449117;84449117;84449117;84449117;84449117;84449117;84449117;84449117;84449117;84449117;84449117;84449117;84449117;84449117;84449117;84449144;84449687;84449687;84449687;84449687;84449687;84449687;84449687;84449687;84449687;84449687;84449687;84449687;84449687;84449687;84449687;84449687;84449687;84449687;84449687;84449687;84449687;84449687;84449687;84449687;84449687;84449687;84449687;84449687;84450665;84450665;84450665;84450665;84450665;84450665;84450665;84450665;84450665;84450665;84450665;84450665;84450665;84450665;84450665;84450665;84450665;84450665;84450665;84450665;84450665;84450665;84450665;84450665;84450665;84450665;84450920;84450920;84450920;84450920;84450920;84450920;84450920;84450920;84450920;84450920;84450920;84450920;84450920;84450920;84450920;84450920;84450920;84450920;84450920;84450920;84450920;84450920;84450920;84450920;84450920;84450920;84452181;84452181;84452181;84452181;84452181;84452181;84452181;84452181;84452181;84452181;84452181;84452181;84452181;84452181;84452181;84452181;84452181;84452181;84452181;84452181;84452181;84452181;84452181;84452181;84452181;84452181;84452689;84452689;84452689;84452689;84452689;84452689;84452689;84452689;84452689;84452689;84452689;84453093;84453093;84453093;84453093;84453093;84453093;84453093;84453093;84453093;84453093;84453093;84453093;84453093;84453093;84453093;84453093;84453093;84453093;84453093;84453093;84453093;84453093;84453093;84453093;84453093;84454045;84454045;84454045;84454045;84454045;84454045;84454045;84454045;84454045;84454045;84454045;84454045;84454045;84454045;84454045;84454045;84454045;84454045;84454045;84454045;84454045;84454045;84454045;84454045;84454045;84455245;84455245;84455245;84455245;84455245;84455245;84455245;84455245;84455245;84455245;84455245;84455245;84455245;84455245;84455245;84455245;84455245;84455245;84455245;84455245;84455245;84455245;84455245;84455245;84455245;84456637;84456637;84456637;84456637;84456637;84456637;84456637;84456637;84456637;84456637;84456637;84456637;84456637;84456637;84456637;84456637;84456637;84456637;84456637;84456637;84456637;84456637;84456637;84456637;84456637;84460076;84460076;84460076;84460076;84460076;84460076;84460076;84460076;84460076;84460076;84460076;84460076;84460076;84460076;84460076;84460076;84460076;84460076;84460076;84460076;84460076;84460076;84460076;84460076;84460992;84460992;84460992;84460992;84460992;84460992;84460992;84460992;84460992;84460992;84460992;84460992;84460992;84460992;84460992;84460992;84460992;84460992;84460992;84460992;84460992;84460992;84460992;84460992;84462168;84462168;84462168;84462168;84462168;84462168;84462168;84462168;84462168;84462168;84462168;84462168;84462168;84462168;84462168;84462168;84462168;84462168;84462168;84462168;84462168;84462168;84462168;84462168;84464427;84464427;84464427;84464427;84464427;84464427;84464427;84464427;84464427;84464427;84464427;84464427;84464427;84464427;84464427;84464427;84464427;84464535;84464574;84466177;84466177;84466177;84466177;84466177;84466177;84466177;84466177;84466177;84466177;84466177;84478156;84488488;84489587;84490478;84490478;84490478;84490478;84490478;84490478;84490478;84490563;84490563;84490563;84490563;84490563;84490563;84490563;84490563;84490563;84490563;84490563;84490563;84490563;84490563;84490563;84490563;84490563	84443060;84443060;84443060;84443060;84443060;84443060;84443060;84443060;84443060;84443060;84443060;84443060;84443060;84443060;84443060;84443060;84443060;84443060;84443060;84443057;84443060;84443060;84443060;84443060;84443060;84443057;84443057;84443431;84443431;84443431;84443431;84443431;84443431;84443431;84443431;84443431;84443909;84443909;84443909;84443909;84443909;84443909;84443909;84443909;84443909;84443909;84443909;84443909;84443909;84443909;84443909;84443909;84443909;84443909;84443909;84443909;84443909;84443909;84443909;84443909;84443909;84443909;84443909;84445403;84445403;84445403;84445403;84445403;84445403;84445403;84445403;84445403;84445403;84445403;84445403;84445403;84445403;84445403;84445403;84445403;84445403;84445403;84445403;84448573;84448573;84449231;84448573;84448573;84448573;84448573;84448573;84448573;84448573;84448573;84448573;84448573;84448573;84448573;84448573;84448573;84448573;84448573;84448573;84448573;84448573;84448573;84448573;84448573;84448573;84448573;84449231;84449231;84449231;84449231;84449231;84449231;84449231;84449231;84449231;84449231;84449231;84449231;84449231;84449231;84449231;84449231;84449231;84449231;84449231;84449231;84449231;84449231;84449231;84449231;84449231;84449231;84449231;84449879;84449854;84449879;84449834;84449879;84449879;84449879;84449879;84449879;84449879;84449879;84449879;84449879;84449879;84449879;84449879;84449879;84449879;84449879;84449879;84449879;84449879;84449879;84449879;84449879;84449879;84449879;84449879;84450815;84450815;84450815;84450815;84450815;84450815;84450815;84450815;84450815;84450815;84450815;84450815;84450815;84450815;84450815;84450815;84450815;84450815;84450815;84450815;84450815;84450815;84450815;84450815;84450815;84450815;84451047;84451047;84451047;84451047;84451047;84451047;84451047;84451047;84451047;84451047;84451047;84451047;84451047;84451047;84451047;84451047;84451047;84451047;84451047;84451047;84451047;84451047;84451047;84451047;84451047;84451047;84452249;84452249;84452249;84452249;84452249;84452249;84452249;84452249;84452249;84452249;84452249;84452249;84452249;84452249;84452249;84452249;84452249;84452249;84452249;84452249;84452249;84452249;84452249;84452249;84452249;84452249;84452735;84452706;84452706;84452706;84452706;84452706;84452706;84452706;84452706;84452706;84452706;84453246;84453246;84453246;84453246;84453246;84453246;84453246;84453246;84453246;84453246;84453246;84453246;84453246;84453246;84453246;84453246;84453246;84453246;84453246;84453246;84453246;84453246;84453246;84453246;84453246;84454162;84454162;84454162;84454162;84454162;84454162;84454162;84454162;84454162;84454162;84454162;84454162;84454162;84454162;84454162;84454162;84454162;84454162;84454162;84454162;84454162;84454162;84454162;84454162;84454162;84455428;84455428;84455428;84455428;84455428;84455428;84455428;84455428;84455428;84455428;84455428;84455428;84455428;84455428;84455428;84455428;84455428;84455428;84455428;84455428;84455428;84455428;84455428;84455428;84455428;84457100;84457100;84457100;84457100;84457100;84457100;84457100;84457100;84457100;84457100;84457100;84457100;84457100;84457100;84457100;84457100;84457100;84457100;84457100;84457100;84457100;84457100;84457100;84457100;84457100;84460611;84460611;84460611;84460611;84460611;84460611;84460611;84460611;84460611;84460611;84460611;84460611;84460611;84460611;84460611;84460611;84460611;84460611;84460611;84460611;84460611;84460611;84460611;84460611;84461144;84461144;84461144;84461144;84461144;84461144;84461144;84461144;84461144;84461144;84461144;84461144;84461144;84461144;84461144;84461144;84461144;84461144;84461144;84461144;84461144;84461144;84461144;84461144;84462239;84462239;84462239;84462239;84462239;84462239;84462239;84462239;84462239;84462239;84462239;84462239;84462239;84462239;84462239;84462239;84462239;84462239;84462239;84462239;84462239;84462239;84462239;84462239;84464715;84464715;84464715;84464715;84464606;84464715;84464606;84464606;84464606;84464715;84464606;84464606;84464715;84464715;84464715;84464606;84464715;84464715;84464715;84466294;84466294;84466294;84466294;84466294;84466294;84466294;84466294;84466294;84466294;84466294;84478262;84488694;84489637;84490902;84490902;84490902;84490902;84490902;84490902;84490902;84490697;84490667;84490922;84490897;84490897;84490902;84490902;84490902;84490902;84490902;84490902;84490833;84490902;84490902;84490902;84490902;84490902	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7319	9621	9392	12831	12473	9070	9266	9091	9180	10019	8931	11230	11654
ENSMUSG00000086598	2;2;2;2;2;2;2;2	84499236;84499703;84500254;84500254;84501205;84501588;84501588;84506301	84499750;84499750;84500338;84500338;84501316;84501757;84501623;84506463	+;+;+;+;+;+;+;+	1045	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076437	2;2;2;2;2;2;2;2;2;2;2;2;2	84509375;84509375;84509981;84510107;84510144;84510169;84510402;84510402;84510402;84510402;84510640;84510640;84510640	84509554;84509554;84510273;84510273;84510273;84510273;84510547;84510833;84510547;84510547;84510852;84510927;84510865	-;-;-;-;-;-;-;-;-;-;-;-;-	999	177	138	148	171	160	176	189	212	130	172	195	182
ENSMUSG00000050043	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	84511473;84511473;84511474;84512420;84512498;84513181;84513181;84513181;84513181;84513181;84513411;84513411;84513411;84513411;84513657;84513657;84513657;84513657;84515562;84515562;84515562;84515902;84515902;84516254;84516254;84516254;84516254;84516254;84516263;84518008;84518008;84518008;84518008;84518008;84518008;84518800;84519250	84512689;84512689;84512689;84512689;84512689;84513310;84513310;84513310;84513310;84513310;84513476;84513476;84513476;84513476;84513763;84513763;84513763;84513763;84515638;84515638;84515638;84516015;84516015;84516314;84516314;84516314;84516314;84516314;84516314;84518200;84518331;84518206;84518204;84518331;84518275;84518985;84519297	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2330	382	412	406	412	423	401	436	373	388	434	498	395
ENSMUSG00000027080	2;2;2;2;2;2;2;2	84518559;84525348;84525760;84525790;84526348;84526366;84527023;84527023	84518818;84525604;84525856;84525856;84526442;84526442;84528372;84527656	+;+;+;+;+;+;+;+	2059	571	616	640	601	622	564	511	520	587	529	654	511
ENSMUSG00000034075	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	84528127;84530007;84530032;84530069;84531283;84531283;84532043;84532043;84532490;84532490;84533506;84533506;84534472;84534472;84534727;84534727;84536400;84536400;84542490;84542490;84550475;84550475;84551272;84551421;84553660;84554635;84555140;84555140;84555140	84529601;84530866;84530064;84530866;84531395;84531395;84532166;84532166;84532622;84532622;84533597;84533597;84534574;84534574;84534899;84534899;84536557;84536557;84542611;84542611;84551629;84551629;84551629;84551629;84553791;84554843;84555193;84555245;84555337	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5047	3377	3337	3360	3359	3686	2835	3122	3021	3541	3032	3348	3000
ENSMUSG00000077382	2	84540905	84541017	-	113	0	1	1	1	1	2	1	0	2	0	2	1
ENSMUSG00000027079	2;2;2;2;2;2;2;2;2	84562261;84563168;84563279;84563281;84565686;84565686;84567320;84567320;84567320	84562909;84564374;84564374;84564374;84566313;84566313;84567433;84567399;84567507	-;-;-;-;-;-;-;-;-	2672	298	303	248	244	302	231	254	247	261	236	269	255
ENSMUSG00000034059	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	84574215;84574255;84574280;84574384;84575158;84576796;84576796;84576796;84577221;84577221;84577577;84577577;84577853;84577853;84577853	84574450;84574450;84574450;84574450;84575783;84577122;84577122;84577122;84577685;84577264;84577685;84577685;84578806;84578812;84578812	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2614	3	6	9	15	8	13	9	15	8	6	13	25
ENSMUSG00000065484	2	84581272	84581335	-	64	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000023224	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	84605544;84605663;84607432;84609931;84609931;84610250;84610250;84611582;84611582;84613288;84613288;84613288;84614897;84614897;84614897;84615520;84615520	84605984;84606187;84607651;84610067;84610067;84610453;84610453;84611716;84611716;84613801;84613801;84613801;84615285;84614964;84614971;84615601;84615561	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2325	7915	9106	10955	12198	10691	10199	8940	11135	9886	9298	11903	10614
ENSMUSG00000027078	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	84638985;84638985;84638991;84642860;84642936;84642936;84642936;84643585;84646386;84646494;84646494;84646494;84646494;84649162;84649162;84649162;84649162;84650244	84639089;84639089;84639089;84643031;84643031;84643031;84643031;84643677;84646680;84646680;84646548;84646680;84646680;84649724;84649391;84650158;84650333;84650492	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1996	812	959	821	753	1140	590	721	689	887	765	845	660
ENSMUSG00000027077	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	84651333;84651333;84655448;84655448;84655764;84655764;84656041;84656041;84656099;84657135;84657135;84657281;84657281;84658433;84658433;84662650;84662650	84651696;84651696;84655599;84655599;84655878;84655878;84656093;84656196;84656196;84657180;84657180;84657413;84657413;84659067;84659067;84662809;84662809	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1761	2	0	3	0	1	0	2	1	5	1	3	184
ENSMUSG00000027076	2;2;2;2;2;2	84667154;84667541;84667756;84667756;84669947;84669947	84667304;84667665;84667870;84667870;84670370;84670270	+;+;+;+;+;+	815	161	202	164	144	194	140	133	145	182	149	170	120
ENSMUSG00000027075	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	84679007;84679552;84679565;84679574;84680356;84680782;84680996;84680996;84680996;84680996;84680996;84689823;84689823;84689823;84689823;84689823;84689823;84690109;84690109;84690109;84690109;84690109;84690109;84690273;84690273;84690273;84690273;84690273;84690273;84692825;84692825;84692825;84692825;84692825;84694569;84694569;84694569;84694569;84694569;84695628;84695628;84695628;84695628;84695628;84696914;84696914;84696914;84696914;84696914;84697218;84697218;84697218;84697218;84697218;84697441;84697441;84697441;84697441;84697441;84699846;84699846;84699846;84699846;84699846;84700247;84700247;84700247;84700247;84700247;84701533;84701533;84701533;84701533;84703040;84703040;84703040;84703040	84679838;84679662;84679838;84679838;84680651;84681162;84681162;84681162;84681162;84681162;84681162;84690000;84690000;84690000;84690000;84690000;84690000;84690164;84690164;84690164;84690164;84690164;84690164;84690349;84690349;84690349;84690299;84690349;84690349;84692917;84692917;84692917;84692917;84692917;84694702;84694702;84694702;84694702;84694702;84695806;84695806;84695806;84695806;84695806;84697060;84697060;84697060;84697060;84697060;84697253;84697253;84697253;84697253;84697253;84697594;84697594;84697594;84697594;84697594;84699987;84699987;84699987;84699987;84699987;84700320;84700320;84702545;84700320;84700320;84701656;84701656;84701656;84701656;84703751;84703738;84703743;84703735	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5716	62	69	67	80	97	94	84	75	76	83	109	101
ENSMUSG00000050896	2;2;2;2;2;2;2;2	84712081;84712103;84720545;84720545;84720680;84726431;84726819;84726819	84712852;84712852;84721026;84721026;84721026;84726633;84726849;84726867	-;-;-;-;-;-;-;-	1506	321	305	254	249	401	216	315	188	384	329	266	129
ENSMUSG00000092843	2	84768231	84768332	+	102	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027074	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	84776736;84776774;84776803;84776821;84776846;84777047;84777680;84777680;84777680;84777719;84777719;84778380;84778380;84778380;84778380;84781138;84781138;84781138;84784399;84784399;84784399;84784675;84784675;84784675;84786997;84786997;84788492;84790130;84790578;84795588;84796429;84797843	84776801;84776801;84777006;84777006;84777016;84778026;84777838;84778026;84777991;84778026;84778026;84778509;84778509;84778487;84778509;84781184;84781184;84781184;84784475;84784475;84784475;84784767;84784743;84784767;84788290;84787136;84788589;84790348;84790697;84795774;84796543;84798666	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4464	6830	6783	9840	10441	6907	8554	6523	8408	7303	6808	9098	11303
ENSMUSG00000027073	2;2;2;2;2;2	84820618;84821483;84822163;84822746;84823320;84823617	84820657;84821552;84822473;84822877;84823431;84823789	+;+;+;+;+;+	838	4	1	7	6	1	3	3	1	1	8	5	8
ENSMUSG00000027072	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	84828353;84828372;84828372;84828816;84828816;84828877;84829203;84829382;84831559;84831559;84831559;84833141;84833141;84833141;84833865;84833865;84833865	84828458;84828458;84828458;84828949;84828949;84828949;84829204;84829689;84831690;84831690;84831690;84833249;84833249;84833249;84833944;84834043;84834043	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	970	0	0	0	0	0	0	0	1	0	0	0	1
ENSMUSG00000027071	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	84838740;84838799;84839000;84839763;84839763;84839763;84840481;84840481;84840481;84840814;84840814;84840814;84861886;84861886;84861886;84862505;84862505;84862505;84863311;84863311;84863311;84863640;84863640;84863640;84864267;84864267;84864273;84864539;84864539;84865013;84865013;84865013;84865074;84872211;84872678;84873158;84873158;84875338;84875338;84875338;84877447	84839283;84839283;84839283;84839840;84839840;84839840;84840546;84840546;84840546;84840907;84840907;84840907;84862022;84862022;84862022;84862646;84862646;84862646;84863388;84863388;84863388;84863733;84863733;84863733;84864330;84864330;84864330;84864610;84864610;84865148;84865148;84865148;84865148;84872704;84872704;84873351;84873467;84875479;84875488;84875644;84877619	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2789	0	4	2	1	2	1	1	4	1	0	3	2
